Date & Time (Local), Date & Time (UTC),  Box Temp,  O3 Concentration,  O3 Gen Lamp Temp,  O3 Gen Ref,  O3 Meas,  O3 Ref,  Photo Lamp Temp,  Ref 4096mV,  Ref Ground,  Sample Flow,  Sample Press,  Sample Temp,  Slope 1,  Stability
11/16/2022 17:34:00,11/16/2022 16:34:00, 33.003231048584, -0.0156290512531996, -----, -----, 3704.10375976562, 3704.10375976562, 57.9999961853027, 4095.82104492187, 0, 771.256958007812, 26.3184547424316, 41.8139381408691, 1.04713189601898, 0.195078775286674
11/16/2022 17:35:00,11/16/2022 16:35:00, 33.0104217529297, 0.511282920837402, -----, -----, 3704.10375976562, 3704.05102539062, 57.9976539611816, 4095.87377929687, 0.0527153015136719, 773.694458007812, 26.3234767913818, 41.8128471374512, 1.04713189601898, 0.274953782558441
11/16/2022 17:36:00,11/16/2022 16:36:00, 33.0188140869141, 0.247822016477585, -----, -----, 3704.10375976562, 3704.05102539062, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 770.513000488281, 26.3087787628174, 41.8139381408691, 1.04713189601898, 0.327427923679352
11/16/2022 17:37:00,11/16/2022 16:37:00, 33.0260047912598, -0.111414693295956, -----, -----, 3704.15649414062, 3704.10375976562, 57.9953193664551, 4095.87377929687, 0, 774.310363769531, 26.2607326507568, 41.8161239624023, 1.04713189601898, 0.306730300188065
11/16/2022 17:38:00,11/16/2022 16:38:00, 33.0236053466797, -0.184290423989296, -----, -----, 3703.99829101562, 3703.94555664062, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 777.979553222656, 26.3442707061768, 41.8204879760742, 1.04713189601898, 0.221974164247513
11/16/2022 17:39:00,11/16/2022 16:39:00, 33.0248069763184, 0.293593287467957, -----, -----, 3703.99829101562, 3703.99829101562, 57.9976539611816, 4095.97924804687, 0, 771.256958007812, 26.3500080108643, 41.8237648010254, 1.04713189601898, 0.218396872282028
11/16/2022 17:40:00,11/16/2022 16:40:00, 33.0140151977539, 0.127545416355133, -----, -----, 3704.10375976562, 3704.10375976562, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 776.6455078125, 26.3500080108643, 41.8259506225586, 1.04713189601898, 0.222310155630112
11/16/2022 17:41:00,11/16/2022 16:41:00, 33.0116233825684, -0.446270555257797, -----, -----, 3704.10375976562, 3704.10375976562, 57.9999961853027, 4095.92651367187, 0, 772.30908203125, 26.3632717132568, 41.829231262207, 1.04713189601898, 0.258069515228271
11/16/2022 17:42:00,11/16/2022 16:42:00, 33.0188140869141, -0.327011406421661, -----, -----, 3703.99829101562, 3703.99829101562, 57.9988288879395, 4095.97924804687, 0, 786.113342285156, 26.3281364440918, 41.8314094543457, 1.04713189601898, 0.346660822629929
11/16/2022 17:43:00,11/16/2022 16:43:00, 33.016414642334, -0.0153899788856506, -----, -----, 3704.10375976562, 3704.10375976562, 57.9976539611816, 4095.92651367187, 0, 774.84912109375, 26.3245525360107, 41.8314094543457, 1.04713189601898, 0.343237608671188
11/16/2022 17:44:00,11/16/2022 16:44:00, 33.016414642334, -0.446824282407761, -----, -----, 3704.15649414062, 3704.15649414062, 57.9976539611816, 4095.92651367187, 0.0527153015136719, 771.539306640625, 26.3231182098389, 41.8335952758789, 1.04713189601898, 0.236307591199875
11/16/2022 17:45:00,11/16/2022 16:45:00, 33.0104217529297, -0.0390549302101135, -----, -----, 3704.15649414062, 3704.15649414062, 57.9988288879395, 4095.82104492187, 0.0527153015136719, 773.438049316406, 26.3238353729248, 41.8335952758789, 1.04713189601898, 0.18963910639286
11/16/2022 17:46:00,11/16/2022 16:46:00, 33.0020332336426, -0.446262717247009, -----, -----, 3704.20922851562, 3704.15649414062, 57.9976539611816, 4095.92651367187, 0.0527153015136719, 777.594665527344, 26.2894172668457, 41.8325004577637, 1.04713189601898, 0.131628826260567
11/16/2022 17:47:00,11/16/2022 16:47:00, 32.979248046875, -0.0150074660778046, -----, -----, 3704.10375976562, 3704.15649414062, 57.9988288879395, 4095.92651367187, 0, 773.078735351562, 26.3453464508057, 41.8325004577637, 1.04713189601898, 0.142271742224693
11/16/2022 17:48:00,11/16/2022 16:48:00, 32.9900398254395, 0.415486067533493, -----, -----, 3704.20922851562, 3704.15649414062, 57.9988288879395, 4095.87377929687, 0, 776.234802246094, 26.3381748199463, 41.8314094543457, 1.04713189601898, 0.256064862012863
11/16/2022 17:49:00,11/16/2022 16:49:00, 32.9816474914551, 0.00848078727722168, -----, -----, 3704.26196289062, 3704.15649414062, 57.9988288879395, 4095.87377929687, 0, 776.2861328125, 26.3385353088379, 41.8325004577637, 1.04713189601898, 0.301202893257141
11/16/2022 17:50:00,11/16/2022 16:50:00, 32.9780426025391, -0.518759548664093, -----, -----, 3704.20922851562, 3704.20922851562, 57.9964866638184, 4095.87377929687, 0.0527153015136719, 772.334777832031, 26.3507251739502, 41.8346862792969, 1.04713189601898, 0.378168404102325
11/16/2022 17:51:00,11/16/2022 16:51:00, 32.9864387512207, -0.206545561552048, -----, -----, 3704.26196289062, 3704.20922851562, 57.9988288879395, 4095.87377929687, 0, 777.620300292969, 26.3865756988525, 41.8346862792969, 1.04713189601898, 0.429769843816757
11/16/2022 17:52:00,11/16/2022 16:52:00, 32.9912414550781, -1.40601480007172, -----, -----, 3704.7890625, 3704.68359375, 57.9988288879395, 4095.92651367187, 0, 773.001708984375, 26.3241939544678, 41.8325004577637, 1.04713189601898, 0.527061343193054
11/16/2022 17:53:00,11/16/2022 16:53:00, 33.0104217529297, -1.3815313577652, -----, -----, 3704.841796875, 3704.841796875, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 772.488647460937, 26.3241939544678, 41.8346862792969, 1.04713189601898, 0.523532330989838
11/16/2022 17:54:00,11/16/2022 16:54:00, 33.0319976806641, -0.374051541090012, -----, -----, 3704.841796875, 3704.89453125, 57.9964866638184, 4095.82104492187, 0.0527153015136719, 773.797119140625, 26.3234767913818, 41.8303184509277, 1.04713189601898, 0.467015385627747
11/16/2022 17:55:00,11/16/2022 16:55:00, 33.0499725341797, -0.445986270904541, -----, -----, 3704.841796875, 3704.7890625, 57.9988288879395, 4095.87377929687, 0, 770.050964355469, 26.309850692749, 41.8325004577637, 1.04713189601898, 0.50170111656189
11/16/2022 17:56:00,11/16/2022 16:56:00, 33.071533203125, -0.0628723800182343, -----, -----, 3704.841796875, 3704.841796875, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 769.69189453125, 26.2872638702393, 41.829231262207, 1.04713189601898, 0.539805471897125
11/16/2022 17:57:00,11/16/2022 16:57:00, 33.0871047973633, 0.24798946082592, -----, -----, 3704.947265625, 3704.89453125, 57.9964866638184, 4095.92651367187, 0.0527153015136719, 772.232055664062, 26.3381748199463, 41.829231262207, 1.04713189601898, 0.401290148496628
11/16/2022 17:58:00,11/16/2022 16:58:00, 33.1038703918457, 0.199980720877647, -----, -----, 3704.841796875, 3704.7890625, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 770.94921875, 26.3345928192139, 41.8270416259766, 1.04713189601898, 0.297712475061417
11/16/2022 17:59:00,11/16/2022 16:59:00, 33.1266136169434, -0.0866323709487915, -----, -----, 3704.7890625, 3704.736328125, 57.9988288879395, 4095.92651367187, 0, 770.513000488281, 26.3421211242676, 41.8281364440918, 1.04713189601898, 0.237976089119911
11/16/2022 18:00:00,11/16/2022 17:00:00, 33.1445617675781, 0.128884509205818, -----, -----, 3704.7890625, 3704.7890625, 57.9988288879395, 4095.97924804687, 0, 773.155700683594, 26.3414039611816, 41.8335952758789, 1.04713189601898, 0.203774228692055
11/16/2022 18:01:00,11/16/2022 17:01:00, 33.1720733642578, 0.344010293483734, -----, -----, 3704.7890625, 3704.841796875, 57.9999961853027, 4095.97924804687, 0.0527153015136719, 771.744689941406, 26.3650665283203, 41.8335952758789, 1.04713189601898, 0.201890632510185
11/16/2022 18:02:00,11/16/2022 17:02:00, 33.1876182556152, 0.392002940177917, -----, -----, 3704.841796875, 3704.89453125, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 769.87158203125, 26.317741394043, 41.8357772827148, 1.04713189601898, 0.233577072620392
11/16/2022 18:03:00,11/16/2022 17:03:00, 33.2019653320313, 0.0555852949619293, -----, -----, 3704.89453125, 3704.841796875, 57.9988288879395, 4095.92651367187, 0, 773.489379882812, 26.317741394043, 41.8368721008301, 1.04713189601898, 0.229101344943047
11/16/2022 18:04:00,11/16/2022 17:04:00, 33.2115325927734, 0.127293080091476, -----, -----, 3704.947265625, 3704.947265625, 57.9964866638184, 4095.87377929687, 0, 770.230651855469, 26.317741394043, 41.8368721008301, 1.04713189601898, 0.144384279847145
11/16/2022 18:05:00,11/16/2022 17:05:00, 33.2294578552246, 0.343413591384888, -----, -----, 3704.841796875, 3704.89453125, 58.001163482666, 4095.87377929687, 0, 769.69189453125, 26.305549621582, 41.8346862792969, 1.04713189601898, 0.14943653345108
11/16/2022 18:06:00,11/16/2022 17:06:00, 33.2222900390625, -0.0152860274538398, -----, -----, 3705, 3704.947265625, 57.9988288879395, 4096.5068359375, 0.0527153015136719, 773.078735351562, 26.3353061676025, 41.8314094543457, 1.04713189601898, 0.115717858076096
11/16/2022 18:07:00,11/16/2022 17:07:00, 33.2426071166992, -0.303502589464188, -----, -----, 3705.052734375, 3705, 57.9976539611816, 4095.87377929687, 0, 771.693298339844, 26.3378162384033, 41.8259506225586, 1.04713189601898, 0.158275485038757
11/16/2022 18:08:00,11/16/2022 17:08:00, 33.2366256713867, -0.279806464910507, -----, -----, 3704.947265625, 3705, 57.9999961853027, 4095.82104492187, 0, 773.694458007812, 26.3353061676025, 41.8226737976074, 1.04713189601898, 0.259552210569382
11/16/2022 18:09:00,11/16/2022 17:09:00, 33.2581367492676, 0.248015269637108, -----, -----, 3705.158203125, 3705.158203125, 57.9953193664551, 4095.76831054687, 0, 769.33251953125, 26.3421211242676, 41.8183097839355, 1.04713189601898, 0.249687716364861
11/16/2022 18:10:00,11/16/2022 17:10:00, 33.2820243835449, 0.224931910634041, -----, -----, 3705.052734375, 3705.10546875, 57.9988288879395, 4095.76831054687, 0, 771.590637207031, 26.356819152832, 41.8150329589844, 1.04713189601898, 0.245051041245461
11/16/2022 18:11:00,11/16/2022 17:11:00, 33.2939682006836, 0.0338687300682068, -----, -----, 3704.89453125, 3704.947265625, 57.9999961853027, 4095.82104492187, 0, 772.796630859375, 26.3901634216309, 41.810661315918, 1.04713189601898, 0.249863684177399
11/16/2022 18:12:00,11/16/2022 17:12:00, 33.2820243835449, 0.344379931688309, -----, -----, 3704.947265625, 3705, 57.9988288879395, 4095.82104492187, 0, 769.922607421875, 26.3145141601563, 41.8095741271973, 1.04713189601898, 0.204894363880157
11/16/2022 18:13:00,11/16/2022 17:13:00, 33.291576385498, 0.271474778652191, -----, -----, 3704.947265625, 3705, 57.9988288879395, 4095.82104492187, 0, 773.515075683594, 26.3155899047852, 41.8095741271973, 1.04713189601898, 0.220469355583191
11/16/2022 18:14:00,11/16/2022 17:14:00, 33.297550201416, 0.487390518188477, -----, -----, 3704.947265625, 3704.947265625, 57.9988288879395, 4095.82104492187, 0.0527153015136719, 772.257751464844, 26.3112850189209, 41.810661315918, 1.04713189601898, 0.250873804092407
11/16/2022 18:15:00,11/16/2022 17:15:00, 33.2951583862305, 0.248583406209946, -----, -----, 3705.21069335937, 3705.158203125, 57.9976539611816, 4095.92651367187, 0, 771.205627441406, 26.2858295440674, 41.8095741271973, 1.04713189601898, 0.162818640470505
11/16/2022 18:16:00,11/16/2022 17:16:00, 33.3023262023926, -0.254547923803329, -----, -----, 3705.10546875, 3705.052734375, 57.9964866638184, 4095.92651367187, 0.0527153015136719, 772.180725097656, 26.333158493042, 41.8073844909668, 1.04713189601898, 0.241930335760117
11/16/2022 18:17:00,11/16/2022 17:17:00, 33.3130645751953, -0.518664419651031, -----, -----, 3705.10546875, 3705.10546875, 58.001163482666, 4095.92651367187, 0.0527153015136719, 772.539978027344, 26.3345928192139, 41.8062934875488, 1.04713189601898, 0.313599854707718
11/16/2022 18:18:00,11/16/2022 17:18:00, 33.3202323913574, 0.104772798717022, -----, -----, 3705.10546875, 3705.052734375, 57.9976539611816, 4095.87377929687, 0.0527153015136719, 770.127990722656, 26.333158493042, 41.8051986694336, 1.04713189601898, 0.305567473173141
11/16/2022 18:19:00,11/16/2022 17:19:00, 33.340518951416, 0.176897600293159, -----, -----, 3705, 3704.947265625, 57.9988288879395, 4095.87377929687, 0, 773.951171875, 26.3478565216064, 41.8062934875488, 1.04713189601898, 0.230031996965408
11/16/2022 18:20:00,11/16/2022 17:20:00, 33.3393211364746, 0.0804958343505859, -----, -----, 3704.947265625, 3704.89453125, 57.9999961853027, 4095.92651367187, 0, 771.821411132812, 26.3894462585449, 41.8030166625977, 1.04713189601898, 0.220974981784821
11/16/2022 18:21:00,11/16/2022 17:21:00, 33.340518951416, 0.0803192481398582, -----, -----, 3705.052734375, 3705.10546875, 57.9988288879395, 4095.87377929687, 0.0527153015136719, 770.050964355469, 26.3188133239746, 41.8008346557617, 1.04713189601898, 0.203489184379578
11/16/2022 18:22:00,11/16/2022 17:22:00, 33.340518951416, 0.0327056646347046, -----, -----, 3705, 3704.947265625, 58.001163482666, 4095.87377929687, 0.0527153015136719, 768.768127441406, 26.3206081390381, 41.8019256591797, 1.04713189601898, 0.109908200800419
11/16/2022 18:23:00,11/16/2022 17:23:00, 33.332160949707, 0.105230838060379, -----, -----, 3704.947265625, 3705, 57.9976539611816, 4095.87377929687, 0, 772.847961425781, 26.3180961608887, 41.8008346557617, 1.04713189601898, 0.100385874509811
11/16/2022 18:24:00,11/16/2022 17:24:00, 33.3488693237305, -0.206841200590134, -----, -----, 3705.10546875, 3705.10546875, 57.9988288879395, 4095.82104492187, 0.0527153015136719, 770.538513183594, 26.3030395507813, 41.7986526489258, 1.04713189601898, 0.126916691660881
11/16/2022 18:25:00,11/16/2022 17:25:00, 33.3488693237305, 0.200817495584488, -----, -----, 3705.052734375, 3705.10546875, 57.9964866638184, 4095.92651367187, 0.0527153015136719, 770.923583984375, 26.2711315155029, 41.7975578308105, 1.04713189601898, 0.125608325004578
11/16/2022 18:26:00,11/16/2022 17:26:00, 33.3691482543945, 0.0323605500161648, -----, -----, 3704.947265625, 3704.841796875, 58.001163482666, 4095.92651367187, 0.0527153015136719, 771.026245117187, 26.3349475860596, 41.7964630126953, 1.04713189601898, 0.228713870048523
11/16/2022 18:27:00,11/16/2022 17:27:00, 33.3691482543945, -0.040547639131546, -----, -----, 3705.052734375, 3704.947265625, 57.9976539611816, 4095.87377929687, 0.0527153015136719, 772.924987792969, 26.3374576568604, 41.7953758239746, 1.04713189601898, 0.23480498790741
11/16/2022 18:28:00,11/16/2022 17:28:00, 33.3751106262207, -0.278758198022842, -----, -----, 3704.947265625, 3704.89453125, 57.9988288879395, 4095.82104492187, 0, 767.510803222656, 26.3360233306885, 41.7942810058594, 1.04713189601898, 0.272095590829849
11/16/2022 18:29:00,11/16/2022 17:29:00, 33.3858413696289, -0.398001372814178, -----, -----, 3704.947265625, 3704.89453125, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 774.438720703125, 26.3532333374023, 41.7931861877441, 1.04713189601898, 0.291846483945847
11/16/2022 18:30:00,11/16/2022 17:30:00, 33.377498626709, 0.151829779148102, -----, -----, 3704.947265625, 3705, 57.9988288879395, 4095.92651367187, 0, 781.238159179688, 26.321325302124, 41.7975578308105, 1.04713189601898, 0.185135692358017
11/16/2022 18:31:00,11/16/2022 17:31:00, 33.3810768127441, 0.270872503519058, -----, -----, 3704.89453125, 3704.841796875, 58.001163482666, 4095.92651367187, 0, 771.051879882812, 26.317741394043, 41.7997398376465, 1.04713189601898, 0.240753367543221
11/16/2022 18:32:00,11/16/2022 17:32:00, 33.3751106262207, -0.160069063305855, -----, -----, 3704.89453125, 3704.89453125, 57.9976539611816, 4095.92651367187, 0, 769.973937988281, 26.317741394043, 41.8008346557617, 1.04713189601898, 0.231592729687691
11/16/2022 18:33:00,11/16/2022 17:33:00, 33.3739166259766, 0.0803312063217163, -----, -----, 3704.947265625, 3704.947265625, 57.9988288879395, 4096.0322265625, 0, 773.720153808594, 26.3134384155273, 41.8041114807129, 1.04713189601898, 0.203591674566269
11/16/2022 18:34:00,11/16/2022 17:34:00, 33.3751106262207, -0.0636638402938843, -----, -----, 3705.052734375, 3705.052734375, 57.9953193664551, 4095.92651367187, 0.0527153015136719, 772.155090332031, 26.2983798980713, 41.8019256591797, 1.04713189601898, 0.161755114793777
11/16/2022 18:35:00,11/16/2022 17:35:00, 33.3906135559082, 0.00781211210414767, -----, -----, 3705, 3705, 58.001163482666, 4095.97924804687, 0.0527153015136719, 767.331420898437, 26.259298324585, 41.8019256591797, 1.04713189601898, 0.15010279417038
11/16/2022 18:36:00,11/16/2022 17:36:00, 33.382266998291, 0.271883934736252, -----, -----, 3705.052734375, 3705, 57.9988288879395, 4095.97924804687, 0.0527153015136719, 774.156494140625, 26.3367404937744, 41.8030166625977, 1.04713189601898, 0.157163143157959
11/16/2022 18:37:00,11/16/2022 17:37:00, 33.3858413696289, -0.349899351596832, -----, -----, 3705.052734375, 3705.052734375, 57.9999961853027, 4095.92651367187, 0.0527153015136719, 772.12939453125, 26.3367404937744, 41.8008346557617, 1.04713189601898, 0.168720573186874
11/16/2022 18:38:00,11/16/2022 17:38:00, 33.3894233703613, -0.590490877628326, -----, -----, 3704.89453125, 3704.841796875, 58.0023384094238, 4095.92651367187, 0, 771.026245117187, 26.3392524719238, 41.8019256591797, 1.04713189601898, 0.297804445028305
11/16/2022 18:39:00,11/16/2022 17:39:00, 33.377498626709, 0.343985885381699, -----, -----, 3704.89453125, 3704.947265625, 57.9976539611816, 4095.82104492187, 0, 771.154296875, 26.3589725494385, 41.8030166625977, 1.04713189601898, 0.334211766719818
11/16/2022 18:40:00,11/16/2022 17:40:00, 33.3751106262207, 0.79990953207016, -----, -----, 3704.841796875, 3704.841796875, 57.9999961853027, 4095.82104492187, 0, 773.668823242187, 26.3198909759521, 41.8019256591797, 1.04713189601898, 0.474447250366211
11/16/2022 18:41:00,11/16/2022 17:41:00, 33.382266998291, 0.176284223794937, -----, -----, 3704.89453125, 3704.841796875, 57.9988288879395, 4095.82104492187, 0, 772.462951660156, 26.3134384155273, 41.8073844909668, 1.04713189601898, 0.550329864025116
11/16/2022 18:42:00,11/16/2022 17:42:00, 33.3894233703613, -0.182613521814346, -----, -----, 3704.89453125, 3704.89453125, 58.001163482666, 4095.82104492187, 0, 774.259033203125, 26.3184547424316, 41.8095741271973, 1.04713189601898, 0.470555871725082
11/16/2022 18:43:00,11/16/2022 17:43:00, 33.3906135559082, 0.607706129550934, -----, -----, 3704.947265625, 3704.947265625, 57.9953193664551, 4095.92651367187, 0.0527153015136719, 769.409545898437, 26.3123607635498, 41.8095741271973, 1.04713189601898, 0.365862309932709
11/16/2022 18:44:00,11/16/2022 17:44:00, 33.3941917419434, 0.41610112786293, -----, -----, 3704.841796875, 3704.7890625, 58.0023384094238, 4095.87377929687, 0.0527153015136719, 771.693298339844, 26.2883415222168, 41.8117561340332, 1.04713189601898, 0.362583339214325
11/16/2022 18:45:00,11/16/2022 17:45:00, 33.3894233703613, 0.367896139621735, -----, -----, 3704.947265625, 3704.89453125, 57.9999961853027, 4095.92651367187, 0, 771.94970703125, 26.3302879333496, 41.8117561340332, 1.04713189601898, 0.29160550236702
11/16/2022 18:46:00,11/16/2022 17:46:00, 33.4073028564453, 0.678787708282471, -----, -----, 3704.947265625, 3704.947265625, 57.9988288879395, 4095.92651367187, 0.0527153015136719, 772.719665527344, 26.3363819122314, 41.8117561340332, 1.04713189601898, 0.244905009865761
11/16/2022 18:47:00,11/16/2022 17:47:00, 33.4084968566895, 0.368084937334061, -----, -----, 3705, 3705, 57.9976539611816, 4095.87377929687, 0, 770.333312988281, 26.3345928192139, 41.8161239624023, 1.04713189601898, 0.107888303697109
11/16/2022 18:48:00,11/16/2022 17:48:00, 33.4132614135742, -0.277597039937973, -----, -----, 3704.7890625, 3704.736328125, 57.9999961853027, 4095.87377929687, 0.0527153015136719, 771.539306640625, 26.3489322662354, 41.8194007873535, 1.04713189601898, 0.220290765166283
11/16/2022 18:49:00,11/16/2022 17:49:00, 33.3965721130371, -0.27862074971199, -----, -----, 3704.89453125, 3704.947265625, 57.9964866638184, 4095.92651367187, 0, 771.718994140625, 26.3898048400879, 41.8215866088867, 1.04713189601898, 0.348258435726166
11/16/2022 18:50:00,11/16/2022 17:50:00, 33.4013442993164, 0.31966906785965, -----, -----, 3704.89453125, 3704.89453125, 58.001163482666, 4095.87377929687, 0, 775.747253417969, 26.3163070678711, 41.8259506225586, 1.04713189601898, 0.325140506029129
11/16/2022 18:51:00,11/16/2022 17:51:00, 33.4108810424805, 0.367274612188339, -----, -----, 3704.68359375, 3704.68359375, 57.9999961853027, 4095.87377929687, 0, 769.383850097656, 26.3145141601563, 41.8259506225586, 1.04713189601898, 0.306681483983994
11/16/2022 18:52:00,11/16/2022 17:52:00, 33.4204139709473, 0.151994079351425, -----, -----, 3704.630859375, 3704.630859375, 57.9988288879395, 4095.92651367187, 0, 767.07470703125, 26.3173828125, 41.829231262207, 1.04713189601898, 0.321173906326294
11/16/2022 18:53:00,11/16/2022 17:53:00, 33.4144515991211, 0.392407447099686, -----, -----, 3704.578125, 3704.578125, 57.9999961853027, 4095.82104492187, 0.0527153015136719, 770.359008789062, 26.3026809692383, 41.8325004577637, 1.04713189601898, 0.229576259851456
11/16/2022 18:54:00,11/16/2022 17:54:00, 33.4299545288086, -0.205725580453873, -----, -----, 3704.578125, 3704.52563476562, 57.9953193664551, 4095.87377929687, 0.0527153015136719, 770.795227050781, 26.2564315795898, 41.839054107666, 1.04713189601898, 0.144195377826691
11/16/2022 18:55:00,11/16/2022 17:55:00, 33.4335289001465, -0.422046214342117, -----, -----, 3704.47290039062, 3704.52563476562, 57.9988288879395, 4095.87377929687, 0, 771.898376464844, 26.3349475860596, 41.841236114502, 1.04713189601898, 0.313331633806229
11/16/2022 18:56:00,11/16/2022 17:56:00, 33.4227981567383, 0.151964336633682, -----, -----, 3704.630859375, 3704.578125, 58.001163482666, 4095.87377929687, 0.0527153015136719, 770.359008789062, 26.3378162384033, 41.8466987609863, 1.04713189601898, 0.305451393127441
11/16/2022 18:57:00,11/16/2022 17:57:00, 33.4144515991211, 0.0332870781421661, -----, -----, 3704.630859375, 3704.630859375, 57.9976539611816, 4095.76831054687, 0.0527153015136719, 767.921508789062, 26.3457050323486, 41.8488845825195, 1.04713189601898, 0.277708649635315
11/16/2022 18:58:00,11/16/2022 17:58:00, 33.4323348999023, -0.27800264954567, -----, -----, 3704.42016601562, 3704.42016601562, 58.0023384094238, 4095.76831054687, 0, 771.103210449219, 26.372953414917, 41.8521575927734, 1.04713189601898, 0.220086216926575
11/16/2022 18:59:00,11/16/2022 17:59:00, 33.4323348999023, -0.231605738401413, -----, -----, 3704.42016601562, 3704.42016601562, 58.001163482666, 4095.76831054687, 0.0527153015136719, 775.670227050781, 26.3826351165771, 41.8576164245605, 1.04713189601898, 0.194593772292137
11/16/2022 19:00:00,11/16/2022 18:00:00, 33.4347190856934, 0.103781335055828, -----, -----, 3704.52563476562, 3704.47290039062, 57.9988288879395, 4095.87377929687, 0, 774.053833007812, 26.3209667205811, 41.8554306030273, 1.04713189601898, 0.162714704871178
11/16/2022 19:01:00,11/16/2022 18:01:00, 33.443058013916, 0.00841552019119263, -----, -----, 3704.42016601562, 3704.36743164062, 57.9999961853027, 4095.82104492187, 0.0527153015136719, 770.410339355469, 26.3231182098389, 41.8554306030273, 1.04713189601898, 0.176834285259247
11/16/2022 19:02:00,11/16/2022 18:02:00, 33.4466323852539, -0.326769441366196, -----, -----, 3704.42016601562, 3704.42016601562, 57.9976539611816, 4095.87377929687, 0, 766.381774902344, 26.3148727416992, 41.8565254211426, 1.04713189601898, 0.15797384083271
11/16/2022 19:03:00,11/16/2022 18:03:00, 33.427562713623, -0.110893569886684, -----, -----, 3704.36743164062, 3704.36743164062, 57.9976539611816, 4095.82104492187, 0.0527153015136719, 773.540771484375, 26.2994556427002, 41.8565254211426, 1.04713189601898, 0.154498845338821
11/16/2022 19:04:00,11/16/2022 18:04:00, 33.445442199707, 0.0803101360797882, -----, -----, 3704.31469726562, 3704.36743164062, 58.001163482666, 4095.82104492187, 0.0527153015136719, 770.846557617187, 26.3370990753174, 41.8554306030273, 1.04713189601898, 0.157040446996689
11/16/2022 19:05:00,11/16/2022 18:05:00, 33.4442481994629, 0.415496557950974, -----, -----, 3704.36743164062, 3704.31469726562, 58.001163482666, 4095.92651367187, 0.0527153015136719, 772.360412597656, 26.3414039611816, 41.8576164245605, 1.04713189601898, 0.197194010019302
11/16/2022 19:06:00,11/16/2022 18:06:00, 33.4502029418945, 0.0805140435695648, -----, -----, 3704.36743164062, 3704.42016601562, 57.9999961853027, 4095.82104492187, 0.0527153015136719, 774.233337402344, 26.3392524719238, 41.8543434143066, 1.04713189601898, 0.200875252485275
11/16/2022 19:07:00,11/16/2022 18:07:00, 33.427562713623, -0.0150911509990692, -----, -----, 3704.26196289062, 3704.31469726562, 58.0023384094238, 4095.92651367187, 0, 774.105163574219, 26.3449878692627, 41.8554306030273, 1.04713189601898, 0.186563432216644
11/16/2022 19:08:00,11/16/2022 18:08:00, 33.4156494140625, -0.0876027643680573, -----, -----, 3704.47290039062, 3704.42016601562, 57.9988288879395, 4095.87377929687, 0, 774.233337402344, 26.3639907836914, 41.8521575927734, 1.04713189601898, 0.179913520812988
11/16/2022 19:09:00,11/16/2022 18:09:00, 33.4180297851563, 0.271287739276886, -----, -----, 3704.52563476562, 3704.47290039062, 57.9999961853027, 4095.92651367187, -0.47442626953125, 771.103210449219, 26.3259868621826, 41.8499755859375, 1.04713189601898, 0.190268382430077
11/16/2022 19:10:00,11/16/2022 18:10:00, 33.4251861572266, 0.0320865474641323, -----, -----, 3704.47290039062, 3704.47290039062, 57.9988288879395, 4095.87377929687, 0, 771.821411132812, 26.321683883667, 41.8532485961914, 1.04713189601898, 0.173872321844101
11/16/2022 19:11:00,11/16/2022 18:11:00, 33.4204139709473, -0.0872067213058472, -----, -----, 3704.52563476562, 3704.52563476562, 57.9976539611816, 4095.92651367187, 0.0527153015136719, 772.283447265625, 26.3145141601563, 41.8466987609863, 1.04713189601898, 0.173032969236374
11/16/2022 19:12:00,11/16/2022 18:12:00, 33.4025344848633, 0.0817199945449829, -----, -----, 3704.42016601562, 3704.42016601562, 58.001163482666, 4095.92651367187, 0, 772.001037597656, 26.3037567138672, 41.8466987609863, 1.04713189601898, 0.204697623848915
11/16/2022 19:13:00,11/16/2022 18:13:00, 33.3929977416992, 0.512086272239685, -----, -----, 3704.36743164062, 3704.42016601562, 57.9988288879395, 4095.97924804687, 0, 773.874145507812, 26.2908515930176, 41.8456077575684, 1.04713189601898, 0.232164293527603
11/16/2022 19:14:00,11/16/2022 18:14:00, 33.384651184082, 0.295179605484009, -----, -----, 3704.630859375, 3704.68359375, 57.9964866638184, 4095.97924804687, 0, 768.768127441406, 26.258581161499, 41.841236114502, 1.04713189601898, 0.302634328603745
11/16/2022 19:15:00,11/16/2022 18:15:00, 33.3798789978027, 0.151174187660217, -----, -----, 3704.36743164062, 3704.36743164062, 58.001163482666, 4095.87377929687, 0.0527153015136719, 774.002502441406, 26.3370990753174, 41.8423309326172, 1.04713189601898, 0.269452154636383
11/16/2022 19:16:00,11/16/2022 18:16:00, 33.4037322998047, 0.103790402412415, -----, -----, 3704.42016601562, 3704.42016601562, 57.9988288879395, 4095.92651367187, 0, 768.024169921875, 26.3374576568604, 41.841236114502, 1.04713189601898, 0.171327188611031
